Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,1986-01-26,44.60,44.60,34.16,34.16,4.47,4.60,,N,4.00,4.35,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-01-28,29.84,66.20,24.80,38.30,0.00,9.21,,NW,6.21,20.00,,,,,CLR,clear,ICC06,six oktas - 7/10 - 8/10,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-01-29,67.64,68.72,38.48,44.24,0.00,2.30,,SW,3.00,7.00,,,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-01-30,38.84,63.68,30.38,40.82,0.00,6.90,,SE,3.00,3.11,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-01-31,43.16,63.68,37.04,41.18,0.00,0.00,,,3.00,3.11,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-01,37.76,69.80,28.40,41.54,0.00,4.60,,S,3.00,9.32,,,,,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-02,39.20,71.06,31.64,44.24,0.00,4.60,,S,3.00,12.43,,,,,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-03,66.56,66.56,41.18,41.18,11.18,11.51,,SW,10.00,12.43,,,,,NCD,no cloud detected,CLR,clear,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-04,50.00,63.68,42.08,45.86,0.00,11.51,,SW,3.00,20.00,,,,,FEW,mostly clear,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-05,45.32,64.04,41.36,51.44,0.00,9.21,,S,3.00,20.00,,0.00,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-06,43.16,43.16,33.26,33.26,0.00,0.00,,,3.00,3.11,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-07,43.88,68.36,3.20,44.60,0.00,13.81,,S,3.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC07,dust/sand,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-08,12.20,68.54,1.22,39.92,0.00,11.51,,S,3.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-09,21.20,68.72,1.22,42.44,0.00,23.04,,S,3.00,15.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-10,18.14,68.36,5.18,36.14,0.00,23.04,,S,9.94,12.43,,,,,NCD,no cloud detected,CLR,clear,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-11,42.44,69.08,32.54,48.20,0.00,23.04,,S,3.00,15.53,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-12,5.18,69.44,1.22,45.68,0.00,11.51,,S,6.21,15.53,,,,,FEW,mostly clear,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-13,8.24,66.92,3.20,46.40,0.00,6.93,,NE,6.21,9.32,,,,,SCT,partly cloudy,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-14,47.66,66.74,44.60,52.16,0.00,6.93,,SE,1.62,10.00,,,,,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,-SHRA,showers of light rain,IWC80,showers of light rain,FG,fog,IWC44,fog,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-15,6.26,71.96,1.22,43.16,0.00,4.60,,S,6.21,10.00,,,,,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-16,41.18,72.68,35.24,44.06,0.00,2.30,,W,3.00,7.00,,,,,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-17,5.18,68.18,2.12,41.72,0.00,6.93,,NW,3.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-18,19.22,74.84,37.58,42.80,0.00,6.93,,NW,3.00,15.53,,,,,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-19,38.12,75.20,30.92,39.92,0.00,4.60,,SW,3.00,12.43,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-20,39.20,73.76,28.40,46.58,0.00,2.30,,SW,3.00,10.00,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-21,5.18,72.68,1.22,46.22,0.00,18.41,,S,3.00,10.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-22,6.26,69.80,1.22,50.90,0.00,0.00,,,3.00,10.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-23,44.60,66.92,40.64,49.82,0.00,4.60,,S,3.00,9.32,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-24,5.18,68.36,3.20,49.64,0.00,9.21,,E,6.21,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,-DZ,light drizzle,IWC51,light drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-25,17.60,70.34,35.42,38.66,0.00,41.43,,NW,3.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-26,38.12,68.90,21.20,40.82,0.00,9.21,,S,3.00,9.32,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-27,68.72,70.16,31.10,43.16,4.47,9.21,,NW,6.21,10.00,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-02-28,18.14,68.90,13.10,47.30,6.90,13.81,,E,3.00,10.00,,,,,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-01,41.72,66.92,38.48,48.38,0.00,6.93,,NE,3.00,9.32,,,,,NCD,no cloud detected,ICC05,five oktas - 6/10,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-02,42.80,70.88,36.14,47.12,0.00,2.30,,SW,3.00,7.00,,,,,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-03,44.24,71.96,39.38,44.78,0.00,6.90,,S,3.00,9.32,,,,,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-04,8.24,44.96,1.22,38.48,0.00,11.51,,NE,3.00,10.00,,,,,CLR,clear,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-05,41.72,69.98,38.30,50.54,0.00,9.21,,S,3.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-06,47.12,71.96,40.64,56.48,0.00,9.21,,SW,3.00,10.00,,,,,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-07,47.12,68.72,42.44,49.64,0.00,11.51,,S,3.00,12.43,,,,,FEW,mostly clear,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-08,21.20,70.16,6.26,49.28,0.00,18.41,,S,6.21,20.00,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-09,15.26,70.52,4.10,42.80,0.00,23.04,,S,3.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC07,dust/sand,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-10,21.20,73.04,8.24,45.32,0.00,23.04,,S,3.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-11,43.52,71.96,32.36,40.64,0.00,11.51,,S,3.00,12.43,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-12,14.18,47.12,0.14,33.26,0.00,28.86,34.52,S,1.49,12.43,,,,,NCD,no cloud detected,VV,overcast,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-13,46.76,69.08,24.26,40.46,0.00,18.41,,SW,6.00,20.00,,,,,NCD,no cloud detected,CLR,clear,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-14,40.28,69.80,27.32,43.70,0.00,2.30,,S,6.21,15.53,,,,,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-15,18.14,75.20,2.12,42.80,0.00,4.60,,SW,3.00,15.53,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-16,21.20,74.48,24.08,46.58,0.00,11.51,,S,6.21,10.00,,,,,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-17,18.14,74.12,1.22,45.14,4.47,9.21,,S,2.49,10.00,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-18,44.24,73.04,33.62,41.90,0.00,11.51,,S,3.00,12.43,,,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-19,19.40,73.40,3.20,44.42,0.00,11.51,,S,3.00,10.00,,,31.50,31.50,NCD,no cloud detected,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-20,45.32,68.36,38.12,54.32,0.00,6.93,,NW,4.97,10.00,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-21,54.32,55.40,38.12,39.02,2.24,13.81,,E,3.00,3.11,,,,,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,IWC04,smoke,IWC40,distant fog,VCFG,fog in the vicinity,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-22,30.20,30.20,28.40,28.40,0.00,6.93,,NW,6.21,10.00,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-23,33.80,61.88,29.66,39.92,0.00,11.51,,E,3.00,12.43,,,,,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-24,34.52,63.32,30.02,45.14,0.00,11.51,,E,3.00,9.32,,,,,NCD,no cloud detected,FEW,mostly clear,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-25,3.20,68.18,45.68,45.68,0.00,2.30,,SE,9.94,12.43,,,,,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-26,38.48,71.24,33.98,42.08,0.00,2.30,,S,6.21,7.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-27,66.56,68.00,43.70,45.86,0.00,9.21,,E,9.00,10.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC07,dust/sand,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-28,41.18,66.38,37.76,42.26,0.00,4.60,,E,6.21,20.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-29,10.22,73.04,7.16,41.90,0.00,4.60,,E,6.00,12.43,,,,,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-30,42.08,74.84,30.74,41.90,0.00,0.00,,,6.21,12.43,,,,,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-03-31,40.28,76.28,29.12,32.54,0.00,0.00,,,3.00,7.00,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-01,20.12,78.62,2.12,39.92,0.00,9.21,,NW,6.21,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-02,74.84,74.84,44.60,44.60,6.71,6.90,,S,9.00,9.32,,,,,OVC,overcast,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-03,12.20,85.28,2.12,69.62,0.00,9.21,,SW,6.00,20.00,,,,,CLR,clear,SCT,partly cloudy,DZ,drizzle,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-04,22.10,79.88,1.22,46.22,0.00,6.90,,S,5.97,9.32,,,,,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-05,19.40,49.64,6.26,45.86,0.00,23.04,,S,6.21,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-06,20.12,73.94,1.22,41.36,0.00,4.60,,E,3.00,7.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-07,10.22,46.40,1.22,41.72,0.00,6.93,,NW,3.00,10.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-08,9.14,79.88,2.12,44.06,0.00,6.93,,NW,6.21,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-09,10.22,77.36,32.36,42.80,0.00,11.51,,E,6.21,10.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-10,15.26,75.56,38.48,56.48,0.00,20.80,,NW,3.00,8.00,,,,,NCD,no cloud detected,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-11,47.12,77.72,39.74,51.98,0.00,4.60,,S,6.21,9.32,,,,,NCD,no cloud detected,ICC05,five oktas - 6/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-12,12.20,74.84,2.12,48.02,0.00,11.51,,NW,9.00,10.00,,,,,NCD,no cloud detected,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-13,80.24,82.22,36.32,44.42,0.00,2.30,,S,6.96,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-14,21.20,80.60,8.24,40.82,0.00,11.51,,S,6.21,9.32,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-15,52.52,79.88,39.92,50.18,0.00,16.11,,NE,3.00,7.00,,,,,NCD,no cloud detected,ICC05,five oktas - 6/10,IWC07,dust/sand,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-16,12.20,47.84,2.12,37.58,0.00,11.51,,S,6.21,10.00,,,,,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-17,21.20,67.64,1.22,46.58,0.00,17.26,,SW,2.98,7.00,,,,,NCD,no cloud detected,OVC,overcast,IWC07,dust/sand,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-18,15.26,61.16,2.12,50.72,0.00,23.04,,NE,6.21,10.00,,,,,NCD,no cloud detected,OVC,overcast,TS,thunderstorm,IWC17,thunderstorm,IWC60,light intermittent rain,-RA,light rain,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-19,51.80,76.28,46.04,51.62,0.00,9.21,,W,3.00,3.11,,,,,NCD,no cloud detected,OVC,overcast,+RA,heavy rain,IWC65,heavy rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-20,61.16,62.24,47.66,48.92,0.00,9.21,,NE,0.62,7.00,,,,,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-21,19.40,64.04,43.88,51.44,0.00,11.51,,S,3.00,10.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-22,16.16,46.76,2.12,43.52,0.00,11.51,,NW,3.00,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-24,14.18,52.88,1.22,48.02,2.24,11.51,,NW,3.00,10.00,,,,,FEW,mostly clear,OVC,overcast,DZRA,drizzle and rain,IWC63,rain,IWC53,drizzle,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-25,20.12,62.60,1.22,50.54,0.00,9.21,,SW,6.21,7.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-26,8.60,70.52,6.26,49.46,0.00,11.51,,S,3.00,10.00,,,,,CLR,clear,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-27,53.06,72.32,50.18,54.32,0.00,4.60,,NE,3.00,7.00,,,,,FEW,mostly clear,OVC,overcast,SHRA,showers of rain,IWC81,showers of rain,DZ,drizzle,IWC05,haze,IWC40,distant fog,VCFG,fog in the vicinity,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-28,17.60,65.48,6.26,53.96,0.00,23.04,,NE,3.00,10.00,,,,,BKN,mostly cloudy,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-29,13.10,59.36,7.16,51.62,0.00,13.81,,NE,3.00,9.00,,,,,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-04-30,15.26,57.20,4.10,50.72,6.90,20.13,,E,3.00,8.00,,,,,FEW,mostly clear,OVC,overcast,IWC62,intermittent rain,RA,rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-01,18.14,71.78,1.22,52.16,0.00,11.51,,NW,6.00,12.43,,,,,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-02,16.16,51.26,1.22,48.38,0.00,11.51,,NW,6.21,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-03,67.46,68.72,43.34,48.38,0.00,9.21,,E,9.00,10.00,,,,,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-04,19.22,69.08,6.26,44.78,0.00,11.51,,S,6.21,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-05,23.18,71.24,5.18,52.70,4.47,11.51,,SW,3.00,5.00,,,,,FEW,mostly clear,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-06,15.26,71.06,3.20,50.54,0.00,11.51,,SW,3.00,8.00,,,,,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-07,55.04,74.48,49.64,58.64,0.00,9.21,,E,3.00,7.00,,,,,CLR,clear,OVC,overcast,TS,thunderstorm,DZ,drizzle,FUDZ,drizzle with smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-08,12.20,75.74,2.12,51.44,0.00,11.51,,S,3.00,8.00,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-09,52.52,70.88,47.66,50.72,0.00,9.21,,NW,3.00,6.00,,,,,CLR,clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-10,52.16,78.44,35.42,49.28,0.00,6.93,,NW,3.00,7.00,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-11,56.30,77.18,49.46,54.50,0.00,13.81,,E,3.00,7.00,,,,,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC07,dust/sand,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-12,17.24,74.12,2.12,54.68,0.00,11.51,,NW,3.00,8.00,,,,,CLR,clear,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-13,56.12,75.92,52.70,58.64,0.00,4.60,,S,3.00,3.11,,,,,CLR,clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-14,16.16,61.52,2.12,53.60,0.00,11.51,,S,3.00,8.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,BR,mist,IWC10,mist,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-15,54.68,75.56,49.64,55.04,0.00,4.60,,SW,3.00,12.43,,,,,NCD,no cloud detected,OVC,overcast,IWC20,drizzle/snow grains,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-16,22.10,80.96,2.12,52.52,0.00,11.51,,NW,3.00,8.00,,,,,FEW,mostly clear,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-17,53.24,78.26,47.48,52.34,0.00,6.93,,NW,3.00,8.00,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-18,22.10,59.72,3.20,55.22,0.00,11.51,,NW,3.00,10.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1986-05-19,10.22,70.88,48.74,52.52,0.00,4.60,,E,3.00,7.00,,,,,ICC03,three oktas - 4/10,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
