Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,2022-11-01,51.80,75.20,44.60,53.60,2.30,14.96,26.47,S,3.00,8.00,,,30.23,30.36,SKC,clear,OVC,overcast,RA,rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-02,44.60,75.20,26.60,44.60,2.30,10.36,,N,8.00,12.00,,,30.33,30.46,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-03,50.00,75.20,44.60,51.80,2.30,13.81,,S,6.00,11.00,,,30.27,30.45,FEW,mostly clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-04,51.80,75.20,46.40,55.40,0.00,17.26,,S,7.00,11.00,,,30.19,30.36,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-05,53.60,75.20,48.20,53.60,0.00,12.66,14.96,S,2.00,8.00,,,30.17,30.32,FEW,mostly clear,VV,overcast,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-06,46.40,78.80,37.40,53.60,0.00,13.81,,S,4.00,10.00,,,30.19,30.33,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-07,44.60,77.00,19.40,46.40,2.30,10.36,,NW,10.00,13.00,,,30.26,30.39,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-08,44.60,75.20,23.00,44.60,2.30,19.56,,N,9.00,13.00,,,30.29,30.44,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-09,44.60,77.00,37.40,46.40,3.45,10.36,,S,10.00,12.00,,,30.24,30.41,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-10,44.60,77.00,30.20,50.00,0.00,14.96,,S,8.00,11.00,,,30.15,30.32,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-11,44.60,73.40,39.20,51.80,2.30,16.11,,S,6.00,9.00,,,30.19,30.29,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-12,44.60,75.20,41.00,50.00,4.60,12.66,,SE,6.00,8.00,,,30.25,30.37,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-13,48.20,73.40,46.40,50.00,2.30,13.81,,S,6.00,9.00,,,30.25,30.40,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-14,44.60,75.20,41.00,50.00,2.30,17.26,,S,6.00,9.00,,,30.24,30.39,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-15,46.40,78.80,32.00,48.20,3.45,14.96,,S,7.00,10.00,,,30.30,30.41,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-16,44.60,75.20,28.40,44.60,2.30,12.66,,S,9.00,12.00,,,30.34,30.49,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-17,42.80,75.20,39.20,51.80,0.00,11.51,,N,5.00,11.00,,,30.26,30.45,FEW,mostly clear,BKN,mostly cloudy,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-18,50.00,73.40,41.00,50.00,2.30,18.41,,NE,8.00,9.00,,,30.22,30.38,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-19,44.60,73.40,41.00,46.40,0.00,13.81,14.96,SW,7.00,9.00,,,30.21,30.36,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-20,48.20,71.60,39.20,46.40,0.00,11.51,,N,9.00,10.00,,,30.26,30.41,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-21,46.40,71.60,37.40,44.60,3.45,14.96,,SE,9.00,12.00,,,30.27,30.40,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-22,42.80,73.40,33.80,46.40,2.30,10.36,,S,8.00,10.00,,,30.27,30.42,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-23,46.40,75.20,41.00,48.20,2.30,14.96,,S,7.00,11.00,,,30.22,30.37,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-24,44.60,73.40,41.00,51.80,3.45,14.96,,S,5.00,9.00,,,30.21,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-25,42.80,73.40,37.40,50.00,3.45,18.41,,S,7.00,11.00,,,30.20,30.34,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-26,50.00,71.60,44.60,50.00,2.30,17.26,26.47,S,7.00,10.00,,,30.25,30.39,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-27,46.40,73.40,39.20,48.20,0.00,16.11,,S,7.00,10.00,,,30.24,30.39,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-28,46.40,75.20,41.00,46.40,2.30,10.36,,N,8.00,10.00,,,30.20,30.36,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-29,44.60,71.60,41.00,53.60,0.00,10.36,,S,6.00,8.00,,,30.19,30.33,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-11-30,46.40,77.00,30.20,50.00,3.45,13.81,21.86,N,5.00,12.00,,,30.21,30.34,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-01,46.40,71.60,33.80,44.60,2.30,13.81,,N,10.00,11.00,,,30.32,30.44,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-02,42.80,73.40,37.40,46.40,2.30,13.81,13.81,S,10.00,12.00,,,30.31,30.46,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-03,48.20,77.00,39.20,44.60,2.30,19.56,,N,10.00,10.00,,,30.35,30.51,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-04,35.60,75.20,24.80,42.80,0.00,12.66,,N,11.00,12.00,,,30.32,30.50,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-05,44.60,73.40,32.00,55.40,3.45,9.21,,S,9.00,12.00,,,30.23,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-06,46.40,75.20,23.00,42.80,3.45,12.66,,S,8.00,13.00,,,30.26,30.37,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-07,41.00,77.00,1.40,19.40,4.60,18.41,,S,10.00,11.00,,,30.33,30.45,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-08,37.40,71.60,14.00,42.80,4.60,12.66,,S,7.00,11.00,,,30.32,30.46,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-09,42.80,71.60,24.80,41.00,4.60,11.51,,S,7.00,12.00,,,30.24,30.40,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-10,42.80,71.60,33.80,42.80,0.00,17.26,,S,7.00,10.00,,,30.24,30.38,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-11,41.00,71.60,33.80,42.80,0.00,14.96,,S,7.00,8.00,,,30.22,30.37,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-12,46.40,71.60,26.60,41.00,0.00,18.41,,S,7.00,9.00,,,30.19,30.34,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-13,42.80,68.00,35.60,44.60,3.45,18.41,,S,6.00,7.00,,,30.15,30.27,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-14,41.00,69.80,32.00,41.00,2.30,16.11,,S,6.00,9.00,,,30.14,30.26,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-15,42.80,69.80,33.80,37.40,3.45,19.56,,S,5.00,11.00,,,30.18,30.32,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-16,39.20,69.80,30.20,41.00,5.75,16.11,,S,6.00,9.00,,,30.18,30.32,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-17,42.80,71.60,30.20,41.00,0.00,13.81,,S,6.00,8.00,,,30.18,30.31,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-18,39.20,69.80,35.60,44.60,3.45,12.66,,S,5.00,8.00,,,30.22,30.36,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-19,41.00,73.40,24.80,39.20,3.45,11.51,,S,7.00,11.00,,,30.27,30.40,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-20,41.00,75.20,32.00,44.60,2.30,13.81,,S,7.00,10.00,,,30.29,30.42,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-21,44.60,69.80,39.20,44.60,0.00,16.11,,S,8.00,12.00,,,30.25,30.41,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-22,44.60,75.20,35.60,44.60,3.45,12.66,,S,7.00,9.00,,,30.22,30.38,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-23,51.80,69.80,35.60,44.60,2.30,18.41,,S,7.00,10.00,,,30.30,30.43,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-24,41.00,66.20,39.20,44.60,0.00,11.51,,S,0.00,10.00,,,30.30,30.47,FEW,mostly clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-25,46.40,60.80,41.00,48.20,0.00,14.96,,N,5.00,12.00,,,30.30,30.40,SCT,partly cloudy,OVC,overcast,RA,rain,VCRA,rain in the vicinity,-RA,light rain,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-26,41.00,64.40,37.40,42.80,0.00,8.06,,N,9.00,12.00,,,30.27,30.41,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-27,41.00,68.00,26.60,41.00,4.60,11.51,,S,9.00,10.00,,,30.29,30.45,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-28,37.40,68.00,26.60,35.60,0.00,28.77,35.67,S,7.00,10.00,,,30.23,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-29,39.20,62.60,32.00,42.80,2.30,20.71,,S,6.00,9.00,,,30.24,30.39,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-30,42.80,62.60,35.60,44.60,0.00,8.06,,S,5.00,9.00,,,30.25,30.38,BKN,mostly cloudy,OVC,overcast,-DZ,light drizzle,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-12-31,44.60,68.00,41.00,48.20,0.00,17.26,,S,7.00,10.00,,,30.29,30.41,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-01,39.20,71.60,33.80,46.58,0.00,19.69,23.04,S,3.11,10.00,,,30.20,30.42,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-02,42.80,69.80,35.60,49.10,2.24,24.17,,S,6.21,12.00,,,30.26,30.39,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-03,42.80,69.80,33.80,41.00,2.30,21.86,,S,9.00,12.00,,,30.25,30.39,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-04,41.00,75.20,26.60,42.80,3.45,10.36,,S,9.00,10.00,,,30.29,30.41,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-05,42.80,73.40,28.40,41.00,3.45,14.96,19.56,S,9.00,10.00,,,30.33,30.47,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-06,37.40,69.80,26.60,37.40,0.00,8.06,16.11,SE,8.00,10.00,,,30.35,30.49,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-07,37.40,73.40,19.40,39.20,2.30,19.56,,S,8.00,10.00,,,30.30,30.46,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-08,39.20,73.40,17.60,37.40,0.00,13.81,,S,9.00,10.00,,,30.30,30.44,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-09,39.20,69.80,26.60,37.40,2.30,16.11,,S,8.00,10.00,,,30.31,30.47,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-10,42.80,69.80,26.60,39.20,2.30,8.06,,S,7.00,8.00,,,30.27,30.45,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-11,41.00,69.80,32.00,35.60,0.00,14.96,,S,6.00,10.00,,,30.27,30.43,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-12,42.80,71.60,23.00,39.20,4.60,13.81,17.26,N,5.00,9.00,,,30.32,30.44,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-13,41.00,68.00,26.60,39.20,3.45,11.51,,N,7.00,10.00,,,30.31,30.48,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-14,32.00,69.80,12.20,30.20,3.45,11.51,,S,10.00,10.00,,,30.29,30.44,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-15,35.60,69.80,15.80,42.80,2.30,18.41,,S,8.00,10.00,,,30.22,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-16,37.40,69.80,28.40,37.40,3.45,16.11,,S,6.00,8.00,,,30.17,30.34,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-17,39.20,71.60,30.20,41.00,3.45,16.11,25.32,S,6.00,8.00,,,30.13,30.28,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-18,39.20,71.60,33.80,44.60,0.00,11.51,,S,5.00,8.00,,,30.16,30.32,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-19,41.00,75.20,19.40,35.60,3.45,13.81,,S,7.00,10.00,,,30.22,30.35,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-20,37.40,75.20,28.40,41.00,0.00,17.26,,S,7.00,9.00,,,30.25,30.39,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-21,39.20,69.80,28.40,42.80,0.00,19.56,,S,6.00,8.00,,,30.18,30.36,SCT,partly cloudy,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-22,42.80,69.80,35.60,41.00,3.45,18.41,,S,7.00,9.00,,,30.13,30.28,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-23,44.60,69.80,37.40,44.60,2.30,16.11,,S,6.00,10.00,,,30.20,30.34,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-24,41.00,69.80,33.80,44.60,3.45,20.71,26.47,S,6.00,10.00,,,30.19,30.34,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-25,41.00,71.60,30.20,39.20,0.00,13.81,,S,7.00,10.00,,,30.20,30.34,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-26,44.60,68.00,33.80,42.80,0.00,12.66,,S,5.00,12.00,,,30.25,30.41,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-27,35.60,69.80,26.60,39.20,2.30,13.81,,S,5.00,10.00,,,30.25,30.42,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-28,37.40,71.60,32.00,39.20,0.00,10.36,,S,9.00,10.00,,,30.24,30.41,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-29,41.00,77.00,21.20,37.40,2.30,14.96,17.26,S,8.00,10.00,,,30.21,30.37,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-30,42.80,77.00,30.20,41.00,2.30,13.81,16.11,S,8.00,8.00,,,30.20,30.37,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-01-31,41.00,75.20,21.20,33.80,3.45,14.96,,SE,7.00,10.00,,,30.22,30.38,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-01,39.20,73.40,28.40,35.60,2.30,14.96,20.71,S,7.00,10.00,,,30.27,30.41,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-02,37.40,77.00,21.20,37.40,2.30,13.81,,S,6.00,10.00,,,30.27,30.41,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-03,41.00,71.60,32.00,41.00,0.00,19.56,17.26,N,7.00,10.00,,,30.33,30.48,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-04,37.40,71.60,32.00,35.60,2.30,17.26,,SE,7.00,12.00,,,30.31,30.48,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-05,41.00,77.00,6.80,30.20,2.30,13.81,17.26,N,9.00,12.00,,,30.26,30.42,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-06,33.80,75.20,15.80,32.00,2.30,10.36,,S,9.00,12.00,,,30.20,30.40,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-07,41.00,77.00,21.20,39.20,2.30,18.41,,SW,8.00,9.00,,,30.17,30.34,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-08,44.60,71.60,33.80,44.60,4.60,14.96,,S,7.00,9.00,,,30.21,30.33,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-09,48.20,71.60,37.40,41.00,0.00,13.81,16.11,S,5.00,8.00,,,30.21,30.36,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-10,39.20,75.20,32.00,42.80,0.00,11.51,13.81,S,6.00,7.00,,,30.20,30.36,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-11,41.00,71.60,37.40,41.00,0.00,12.66,,S,6.00,8.00,,,30.21,30.39,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-12,44.60,73.40,33.80,39.20,0.00,13.81,20.71,S,6.00,8.00,,,30.20,30.36,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-13,46.40,77.00,28.40,62.60,2.30,21.86,21.86,S,7.00,10.00,,,30.18,30.34,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-14,50.00,73.40,33.80,46.40,2.30,24.17,29.92,S,7.00,9.00,,,30.15,30.29,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-15,41.00,73.40,33.80,44.60,0.00,21.86,24.17,S,8.00,11.00,,,30.16,30.31,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-16,41.00,77.00,30.20,37.40,4.60,19.56,23.02,S,9.00,12.00,,,30.16,30.30,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-17,44.60,73.40,33.80,44.60,2.30,17.26,23.02,S,6.00,10.00,,,30.26,30.40,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-18,37.40,73.40,33.80,42.80,3.45,16.11,21.86,SE,8.00,10.00,,,30.29,30.44,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-19,53.60,75.20,37.40,42.80,3.45,13.81,20.71,S,10.00,12.00,,,30.31,30.45,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-20,41.00,78.80,10.40,28.40,0.00,16.11,18.41,S,9.00,10.00,,,30.23,30.41,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-21,39.20,71.60,26.60,39.20,3.45,21.86,,S,8.00,11.00,,,30.18,30.33,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-22,42.80,69.80,30.20,41.00,3.45,20.71,25.32,S,8.00,12.00,,,30.22,30.32,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-23,44.60,78.80,28.40,35.60,0.00,14.96,,S,8.00,10.00,,,30.23,30.37,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-24,42.80,78.80,17.60,35.60,3.45,16.11,16.11,S,8.00,11.00,,,30.27,30.40,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-25,44.60,75.20,26.60,42.80,5.75,24.17,23.02,S,6.00,10.00,,,30.30,30.42,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-26,46.40,82.40,23.00,37.40,0.00,14.96,,S,9.00,10.00,,,30.20,30.37,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-27,46.40,82.40,23.00,39.20,0.00,20.71,,S,8.00,11.00,,,30.16,30.32,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-02-28,50.00,82.40,19.40,24.80,0.00,19.56,,S,7.00,12.00,,,30.19,30.32,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-03-01,48.20,78.80,28.40,39.20,2.30,20.71,,S,8.00,10.00,,,30.19,30.34,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-03-02,48.20,80.60,26.60,41.00,4.60,24.17,28.77,S,8.00,9.00,,,30.05,30.25,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2023-03-03,46.40,78.80,28.40,41.00,2.30,24.17,26.47,S,7.00,10.00,,,30.03,30.18,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
